TIMESTAMP_START,TIMESTAMP_END,Site,Net Radiation,Latent Heat,Sensible Heat,Soil Heat Flux,Air Temp,Soil Temp,CO2 Flux,
20010604,20010610,Var,130.1055243,6.50335,98.8346,13.2839,21.655,30.322,0.361394,
20010611,20010617,Var,122.8559444,4.29528,93.5378,14.3438,23.947,31.43,0.318919,
20010618,20010624,Var,115.0822822,3.64933,87.4581,15.4066,26.445,33.031,0.328429,
20010625,20010701,Var,106.9227052,9.73872,79.606,7.50171,21.666,29.232,0.581031,
20010702,20010708,Var,100.5323715,3.05677,80.1906,12.9994,28.487,33.942,0.305433,
20010709,20010715,Var,129.4702151,2.61865,105.423,8.13268,20.573,31.573,0.203719,
20010716,20010722,Var,123.0069722,3.32732,95.5653,7.33143,20.226,30.456,0.154201,
20010723,20010729,Var,117.6775092,2.88415,90.3434,9.22727,23.965,32.737,0.049982,
20010730,20010805,Var,109.7981111,1.96435,88.0442,6.94422,21.967,31.255,0.145397,
20010806,20010812,Var,103.7080069,2.00356,83.4189,8.97303,24.634,31.979,0.15162,
20010813,20010819,Var,92.31994444,1.68601,73.5678,7.60557,24.382,30.734,0.18093,
20010820,20010826,Var,91.49266667,1.40198,73.6782,4.91932,21.85,29.145,0.200271,
20010827,20010902,Var,82.19707986,1.50217,67.4387,4.80941,24.486,30.637,0.169537,
20010903,20010909,Var,67.10134722,1.72344,59.6973,1.85839,22.683,28.713,0.142985,
20010910,20010916,Var,62.3290908,1.58397,55.0786,0.120669,20.139,26.48,0.196286,
20010917,20010923,Var,58.38826042,2.10401,49.2001,-0.134938,21.75,26.566,0.374069,
20010924,20010930,Var,62.17219097,13.9757,41.1954,-4.25327,19.653,23.074,1.70224,
20011001,20011007,Var,49.61410417,5.20395,38.6157,0.330276,22.788,24.501,0.654202,
20011008,20011014,Var,44.88453579,3.27337,34.3097,-2.17698,20.052,22.485,0.243531,
20011015,20011021,Var,23.8499125,1.70451,25.9272,-3.80643,17.685,21.089,0.0951891,
20011022,20011028,Var,23.54769444,1.71855,27.3855,-5.3841,15.529,18.795,0.185114,
20011029,20011104,Var,15.6658125,11.9117,15.4077,-8.89098,14.851,16.847,1.96098,
20011105,20011111,Var,16.29351389,10.831,14.9847,-6.23171,15.153,16.102,1.65356,
20011112,20011118,Var,11.3205625,13.9282,9.87573,-7.97302,13.164,15.274,1.46884,
20011119,20011125,Var,0.882659722,14.4922,4.80203,-8.67521,11.575,13.432,2.22939,
20011126,20011202,Var,-3.632333333,15.2286,3.71875,-10.3688,7.897,9.872,1.92179,
20011203,20011209,Var,4.080013657,16.836,7.26812,-8.89247,8.163,10.45,1.45069,
20011210,20011216,Var,7.461677083,17.3617,5.71817,-11.0766,6.232,8.346,0.605114,
20011217,20011223,Var,-8.224649306,11.9339,3.17368,-6.04569,7.993,9.539,-0.547697,
20011224,20011231,Var,1.722779762,8.50422,0.467137,-2.84335,9.671,10.649,0.237859,
20020101,20020107,Var,-1.371121528,8.22569,2.6744,-5.45195,9.99,11.348,0.746551,
20020108,20020114,Var,9.212899306,9.88854,4.92716,-8.49087,6.826,9.211,-0.706891,
20020115,20020121,Var,11.55382292,18.2379,6.84548,-9.62346,4.718,6.479,-0.40946,
20020122,20020128,Var,11.02747569,18.1408,6.24264,-8.6233,4.612,6.255,0.116603,
20020129,20020204,Var,27.80173611,22.2294,13.6577,-6.3107,4.884,6.472,-0.282767,
20020205,20020211,Var,33.36581944,28.5711,7.08788,-2.36622,9.089,9.565,-0.0327758,
20020212,20020218,Var,28.76122917,23.1645,8.98573,-2.24757,9.382,10.903,0.06917,
20020219,20020225,Var,46.633,37.389,10.71,-0.555376,11.608,12.832,0.00248203,
20020226,20020304,Var,63.91693056,50.8519,5.63033,-4.6489,11.935,12.638,-1.31397,
20020305,20020311,Var,34.52624653,42.7289,8.73958,-4.16752,9.713,11.59,-1.97445,
20020312,20020318,Var,57.78302778,48.3891,19.2971,-6.41308,7.39,10.672,-1.56807,
20020319,20020325,Var,72.00904514,50.4837,12.2838,1.07348,10.919,12.925,-1.82493,
20020326,20020401,Var,108.117827,75.6358,5.00638,4.92608,16.248,16.605,-1.63036,
20020402,20020408,Var,89.440125,54.9258,17.4983,0.590836,13.35,16.495,-2.12188,
20020409,20020415,Var,114.5495556,69.5885,17.3872,1.38157,14.797,17.394,-3.49066,
20020416,20020422,Var,111.3839653,71.1861,24.4069,-1.00137,11.565,15.269,-4.43171,
20020423,20020429,Var,99.73946875,50.1546,26.2027,-0.0731427,12.984,16.966,-3.01411,
20020430,20020506,Var,140.6231076,55.5949,60.7509,2.37727,13.987,17.857,-2.26654,
20020507,20020513,Var,134.7753472,41.6935,72.7593,5.58706,16.045,20.225,-0.658983,
20020514,20020520,Var,130.460934,30.1174,68.5412,4.52418,15.945,21.278,1.48272,
20020521,20020527,Var,139.1391319,44.1777,72.2243,3.48127,17.078,20.006,1.98564,
20020528,20020603,Var,157.0606458,37.4786,89.1253,9.06332,21.292,24.486,1.35827,
20020604,20020610,Var,157.044066,25.4792,101.483,11.2401,23.4,26.152,0.972332,
20020611,20020617,Var,154.7215694,11.3787,115.985,10.0789,20.746,26.031,-0.655007,
20020618,20020624,Var,153.1995556,7.20002,120.288,9.94121,21.313,27.075,0.508664,
20020625,20020701,Var,150.8304514,5.49573,113.762,11.8262,24.62,29.523,0.537267,
20020702,20020708,Var,145.4713854,4.84584,114.252,9.38176,23.578,29.47,0.470132,
20020709,20020715,Var,135.3606493,4.62601,103.595,11.9835,28.771,33.055,0.472718,
20020716,20020722,Var,136.4809757,3.43788,110.74,7.28351,23.01,30.464,0.401278,
20020723,20020729,Var,131.21725,3.02635,102.806,6.93856,22.66,30.069,0.429215,
20020730,20020805,Var,126.4384792,2.35927,99.2038,5.31297,21.676,29.549,0.395958,
20020806,20020812,Var,107.6280938,3.52806,84.6057,7.48155,26.137,30.98,0.431669,
20020813,20020819,Var,104.2450139,2.32855,86.4423,4.32501,23.128,29.862,0.570293,
20020820,20020826,Var,104.1858021,2.60598,86.3135,2.86455,20.242,27.431,0.666178,
20020827,20020902,Var,94.74108681,2.42779,73.8384,6.30292,26.168,30.366,0.580988,
20020903,20020909,Var,82.63767708,2.6985,71.0178,1.73774,21.175,27.23,0.48668,
20020910,20020916,Var,73.90729861,2.41112,62.9197,3.09156,23.287,27.835,0.488585,
20020917,20020923,Var,70.06384375,2.28393,57.5846,4.48446,25.581,28.502,0.389413,
20020924,20020930,Var,56.8063125,1.48635,53.6636,-0.062436,19.853,25.378,0.170986,
20021001,20021007,Var,50.40206944,1.84537,47.3093,0.69702,20.799,23.98,0.241721,
20021008,20021014,Var,36.38184722,1.36848,38.2344,-0.427777,19.901,23.548,0.178376,
20021015,20021021,Var,39.09449306,1.35026,43.5141,-2.70562,14.473,20.202,0.127467,
20021022,20021028,Var,32.72862153,1.39825,37.0258,-3.02427,13.044,18.566,0.106957,
20021029,20021104,Var,18.31745139,1.32192,28.3653,-3.74493,12.376,16.824,0.113851,
20021105,20021111,Var,-6.004497636,13.3918,6.45169,-5.80326,13.69,16.043,3.96417,
20021112,20021118,Var,20.72525694,14.5696,18.1903,-6.65444,11.826,14.751,3.33559,
20021119,20021125,Var,15.53851389,12.9583,10.6112,-4.53071,12.014,14.246,1.63391,
20021126,20021202,Var,8.29446875,14.6731,9.04941,-6.01113,9.918,12.194,0.324508,
20021203,20021209,Var,7.09509375,12.762,4.58179,-5.00035,9.786,11.748,0.143932,
20021210,20021216,Var,-14.77391319,16.0839,-3.1119,-4.87929,10.251,11.866,0.667862,
20021217,20021223,Var,-7.925020833,16.7038,3.60017,-9.10318,6.553,9.551,0.510989,
20021224,20021231,Var,-8.113934524,14.142,-4.90777,-4.74623,8.996,10.059,1.07085,
20030101,20030107,Var,12.52420139,13.0282,11.8067,-6.25049,7.903,10.168,0.873443,
20030108,20030114,Var,5.409260417,11.3101,2.23555,-2.52032,9.886,11.276,0.730154,
20030115,20030121,Var,18.11495139,13.973,14.3085,-5.25658,6.246,10.517,0.770296,
20030122,20030128,Var,20.24554861,14.2293,7.39194,-0.0276161,11.603,13.01,1.14779,
20030129,20030204,Var,27.09196181,25.527,11.7107,-5.25929,8.86,11.61,-0.139994,
20030205,20030211,Var,36.67814583,33.5523,10.6078,-7.31668,7.868,9.379,-0.655539,
20030212,20030218,Var,30.85346528,26.6827,9.73625,-1.10913,10.569,12.107,0.0830331,
20030219,20030225,Var,35.40868056,34.4009,9.86625,-3.0577,9.717,11.525,-0.377333,
20030226,20030304,Var,50.89227778,39.5508,17.7442,-3.95258,8.494,11.419,-1.23547,
20030305,20030311,Var,76.21905556,51.5686,20.0785,-0.792173,10.898,12.263,-1.55363,
20030312,20030318,Var,56.4710625,53.1071,11.2569,-2.48322,12.107,13.387,-0.763747,
20030319,20030325,Var,80.41825,58.5517,18.684,-0.211402,12.261,13.736,-1.57905,
20030326,20030401,Var,101.0899375,68.7841,5.67424,-1.40818,13.894,14.493,-1.23228,
20030402,20030408,Var,81.7278125,57.9774,17,-3.47677,9.855,12.776,-5.82161,
20030409,20030415,Var,88.49504861,62.7251,16.3224,-1.70402,11.849,14.271,-2.91632,
20030416,20030422,Var,90.26811458,62.6271,19.7074,-2.17162,11.264,14.07,-2.63159,
20030423,20030429,Var,90.07081944,63.2723,19.5389,-1.82139,10.828,13.808,-1.76443,
20030430,20030506,Var,106.6156076,68.2539,26.3305,0.47091,12.732,14.901,-2.32786,
20030507,20030513,Var,139.5805347,78.4345,35.8691,0.359429,13.848,15.679,-2.50177,
20030514,20030520,Var,159.193441,75.941,45.6177,1.6348,16.621,17.223,-1.49634,
20030521,20030527,Var,158.1351563,71.9285,53.3826,4.8446,20.809,20.054,-0.532294,
20030528,20030603,Var,157.5667917,55.9799,65.5562,7.27751,23.412,22.379,0.344737,
20030604,20030610,Var,156.4569201,28.5557,100.621,5.67072,18.784,22.06,0.591183,
20030611,20030617,Var,148.9608472,14.9187,110.423,9.86873,20.31,22.591,0.864994,
20030618,20030624,Var,147.3316458,7.08672,117.844,9.96085,19.805,23.05,0.629173,
20030625,20030701,Var,140.2581319,5.50072,108.316,14.1169,26.062,26.489,0.739776,
20030702,20030708,Var,140.4284792,3.81554,111.931,11.3917,23.387,25.989,0.518829,
20030709,20030715,Var,137.3879583,3.57096,108.93,12.8718,26.016,27.633,0.488528,
20030716,20030722,Var,129.8055313,2.8854,100.967,15.4084,30.101,30.415,0.521365,
20030723,20030729,Var,115.5265174,2.71883,92.8982,12.1048,28.238,29.824,0.492059,
20030730,20030805,Var,106.8201068,18.3817,77.197,1.78807,23.044,25.519,2.27469,
20030806,20030812,Var,144.5359097,11.0731,108.585,4.44601,21.866,23.299,1.27517,
20030813,20030819,Var,132.1486806,5.96835,103.048,10.6932,24.092,24.747,0.687118,
20030820,20030826,Var,117.8452882,13.9916,84.6759,5.35755,24.492,24.452,1.07797,
20030827,20030902,Var,120.5236493,5.33893,92.6234,9.60682,24.678,24.988,0.542207,
20030903,20030909,Var,108.5976319,3.28343,84.2377,5.6728,20.949,24.107,0.371745,
20030910,20030916,Var,96.68313889,3.29493,78.7784,7.93623,23.979,24.821,0.341218,
20030917,20030923,Var,90.58390972,2.52756,62.6067,7.20212,25.716,24.47,0.343245,
20030924,20030930,Var,88.66372222,2.71695,70.8532,2.70894,19.798,22.345,0.256483,
20031001,20031007,Var,75.65183333,2.14238,62.3433,1.70237,19.401,21.399,0.164344,
20031008,20031014,Var,58.72897222,2.23283,55.9661,-0.0426071,18.011,19.782,0.165135,
20031015,20031021,Var,45.77297569,1.4712,42.4768,1.70238,20.477,20.756,0.159654,
20031022,20031028,Var,37.28471528,1.47471,35.3949,0.848182,20.876,20.82,0.187769,
20031029,20031104,Var,18.71645139,7.42193,25.1283,-7.04338,10.139,14.771,1.14392,
20031105,20031111,Var,23.90205556,14.022,19.7759,-6.92666,12.001,13.964,2.94997,
20031112,20031118,Var,12.52360764,14.8634,14.6882,-6.23651,11.114,13.529,2.79628,
20031119,20031125,Var,19.24024306,14.3183,19.4418,-10.2587,7.923,10.849,1.39072,
20031126,20031202,Var,3.875645833,13.6761,6.45705,-5.15172,10.05,11.286,0.650453,
20031203,20031209,Var,12.83105903,16.4909,3.2638,-5.4148,10.167,12.138,1.43004,
20031210,20031216,Var,11.12249653,17.441,4.79741,-7.28803,8.109,10.559,1.31202,
20031217,20031223,Var,10.55340278,16.0138,3.08053,-4.92287,9.246,10.541,1.77199,
20031224,20031231,Var,-7.598583333,20.935,-1.41751,-7.66613,7.03,9.139,0.967193,
20040101,20040107,Var,0.206135417,15.3894,5.72105,-7.18422,5.742,8.052,0.705193,
20040108,20040114,Var,18.68387784,12.8448,11.5872,-3.51764,8.003,10.003,0.000269877,
20040115,20040121,Var,6.04784375,8.07612,5.71268,-5.13835,6.632,9.47,-1.09896,
20040122,20040128,Var,15.43740278,17.8104,8.91944,-4.67101,7.119,9.1,-0.209774,
20040129,20040204,Var,8.282923611,17.824,5.1939,-5.22214,6.911,8.779,0.00937795,
20040205,20040211,Var,39.10068403,28.7862,16.9991,-4.49563,7.913,9.049,-0.671626,
20040212,20040218,Var,19.63272917,34.7035,-5.04073,-0.804318,12.045,10.863,-0.425154,
20040219,20040225,Var,38.71823958,25.368,7.74242,-2.17404,9.928,11.216,-1.59946,
20040226,20040303,Var,43.01190625,30.1843,10.6571,-3.81046,8.277,10.271,-1.70764,
20040304,20040310,Var,77.193875,57.3941,9.51315,3.03181,14.136,14.407,-0.786622,
20040311,20040317,Var,88.31198264,71.599,2.68116,3.5016,17.151,17.517,-2.1801,
20040318,20040324,Var,99.02608333,72.2505,12.4703,1.23289,15.963,17.384,-3.45323,
20040325,20040331,Var,72.60950694,57.408,15.9853,-1.67812,12.541,14.455,-3.39882,
20040401,20040407,Var,109.8830764,56.6234,31.4102,-0.316682,12.672,15.323,-3.23757,
20040408,20040414,Var,121.6940868,63.3912,39.7774,5.05635,15.35,18.042,-3.10678,
20040415,20040421,Var,91.68605556,38.0796,48.4145,4.52226,12.08,14.713,-2.3256,
20040422,20040428,Var,132.1902951,51.9687,53.2228,10.4382,20.805,22.967,-0.249545,
20040429,20040505,Var,133.0541624,32.2824,78.6121,12.9001,20.58,23.82,0.049951,
20040506,20040512,Var,125.1836979,17.7086,93.3035,9.79499,16.179,20.739,-0.131789,
20040513,20040519,Var,136.7892115,14.7836,105.823,12.7116,17.704,22.469,-0.197621,
20040520,20040526,Var,142.7381516,10.6671,113.725,13.686,16.155,22.08,0.489842,
20040527,20040602,Var,132.9560139,12.7526,99.784,14.629,21.072,25.849,1.06536,
20040603,20040609,Var,136.9900694,7.02114,112.443,14.9739,19.673,25.723,0.899373,
20040610,20040616,Var,145.9983993,5.10586,118.161,16.5365,22.774,27.663,0.995472,
20040617,20040623,Var,148.4712708,3.99658,125.414,13.9333,20.11,26.152,0.849056,
20040624,20040630,Var,154.7056393,4.05322,122.03,14.1546,21.979,26.9,0.839928,
20040701,20040707,Var,147.5265027,4.67588,117.654,15.1009,23.239,28.053,0.76962,
20040708,20040714,Var,128.7154514,2.29928,116.183,13.0489,21.862,26.366,0.482909,
20040715,20040721,Var,123.8612778,2.13092,111.212,16.8147,25.466,28.935,0.51806,
20040722,20040728,Var,-9999,1.74512,109.82,13.226,25.198,28.13,0.504672,
20040729,20040804,Var,111.5359306,0.794417,109.857,9.79309,20.489,24.75,0.428624,
20040805,20040811,Var,105.9319201,2.69463,100.692,11.7829,24.968,27.745,0.440743,
20040812,20040818,Var,97.28796181,2.1408,91.6341,9.50925,23.643,26.932,0.409539,
20040819,20040825,Var,89.31457986,1.18967,90.1173,7.31725,21.583,25.254,0.365145,
20040826,20040901,Var,86.07748958,2.84548,83.9532,9.4627,24.956,27.392,0.447819,
20040902,20040908,Var,69.72294097,1.86936,71.8496,8.18325,25.709,27.418,0.351383,
20040909,20040915,Var,60.14195456,1.8443,69.1954,5.63243,23.19,25.457,0.400621,
20040916,20040922,Var,41.54896875,12.1141,44.4226,-3.95528,18.179,20.249,1.55698,
20040923,20040929,Var,47.04495486,4.28773,54.6278,3.11786,20.295,22.318,0.464968,
20040930,20041006,Var,48.05569097,0.975484,54.8859,2.13883,18.389,20.943,0.320738,
20041007,20041013,Var,33.48201781,3.1912,40.4337,0.0574927,19.34,20.443,0.347988,
20041014,20041020,Var,-2.153895833,14.3651,9.41468,-7.98434,15.092,16.007,2.14561,
20041021,20041027,Var,15.0071952,27.1476,19.6142,-10.4885,11.502,13.426,3.78377,
20041028,20041103,Var,25.28610764,25.3228,20.607,-10.5778,10.796,12.235,2.59306,
20041104,20041110,Var,-9999,24.9594,19.574,-6.14829,11.866,13.424,1.68685,
20041111,20041117,Var,-9999,22.409,16.3688,-7.06692,10.362,11.34,0.438894,
20041118,20041124,Var,2.491518297,23.0141,9.22548,-10.6213,8.978,9.646,0.460271,
20041125,20041201,Var,-0.046875,20.7155,7.44017,-11.6243,6.783,7.413,0.369858,
20041202,20041208,Var,-1.337204861,24.874,0.695891,-8.22428,7.671,7.74,0.127292,
20041209,20041215,Var,14.65498264,26.9218,-0.600833,-2.27112,11.14,11.666,-0.516496,
20041216,20041222,Var,4.432975,17.6175,12.1242,-8.06361,5.688,7.586,-0.0256337,
20041223,20041231,Var,-9999,26.8529,-5.84642,-2.62297,7.017,8.871,0.573709,
20050101,20050107,Var,-9999,24.0204,-12.3987,4.36028,9.075,10.005,1.46299,
20050108,20050114,Var,-9999,25.0612,-13.0939,4.7336,8.923,8.364,1.37997,
20050115,20050121,Var,-9999,22.7656,-13.7399,18.2358,9.317,7.488,1.48475,
20050122,20050128,Var,-9999,28.0589,-7.93777,23.9072,11.922,8.861,-0.397122,
20050129,20050204,Var,-9999,46.7569,8.95985,17.5438,12.61,12.608,-3.84716,
20050205,20050211,Var,-9999,42.6181,5.02632,11.9667,12.481,12.516,-3.19817,
20050212,20050218,Var,-9999,29.7912,-4.78611,4.72864,12.031,12.699,-2.22002,
20050219,20050225,Var,33.13211111,37.4262,1.01335,-0.795923,11.779,12.857,-2.78679,
20050226,20050304,Var,47.43864236,39.2317,7.58535,-1.3406,11.225,13.017,-2.14219,
20050305,20050311,Var,56.78686111,50.6926,10.1281,2.8126,14.839,14.988,-1.83393,
20050312,20050318,Var,60.27761458,60.7643,-1.53045,-1.76744,13.356,14.461,-2.56776,
20050319,20050325,Var,30.60839236,45.9106,6.70026,-4.2697,10.341,12.861,-2.73531,
20050326,20050401,Var,72.74617361,66.4441,9.83896,-0.557145,11.767,13.379,-3.96346,
20050402,20050408,Var,90.33568056,61.2523,10.6907,-2.08632,11.471,14.08,-2.67612,
20050409,20050415,Var,122.1195764,82.8416,30.0612,-0.192916,11.168,14.062,-4.84173,
20050416,20050422,Var,132.6768854,88.972,21.5679,0.906239,14.016,15.447,-4.91945,
20050423,20050429,Var,84.59462847,58.3643,22.8581,-0.0557202,13.269,15.291,-2.58441,
20050430,20050506,Var,106.7193854,69.9273,24.9522,1.58735,15.133,16.814,-2.63811,
20050507,20050513,Var,105.5777604,74.5843,26.9641,0.664673,14.489,16.558,-1.21174,
20050514,20050520,Var,84.49412847,65.3042,25.3907,1.63565,16.809,18.134,-0.458455,
20050521,20050527,Var,172.9520347,97.535,49.5029,4.81927,20.9,20.433,-1.10964,
20050528,20050603,Var,157.3636007,64.7206,75.7424,3.35142,19.347,20.955,-0.551342,
20050604,20050610,Var,122.7382222,40.3096,80.7431,2.89433,16.978,20.472,1.19655,
20050611,20050617,Var,144.1551215,39.122,91.2301,2.28192,20.163,21.625,0.784267,
20050618,20050624,Var,155.5101771,22.2543,120.865,2.18088,18.892,21.436,0.811079,
20050625,20050701,Var,159.0878993,16.3154,126.982,7.75159,22.426,24.863,0.843415,
20050702,20050708,Var,153.7858056,11.3075,129.124,9.41273,23.899,27.266,0.74508,
20050709,20050715,Var,151.5607396,7.80773,126.68,12.6885,26.383,29.065,0.759384,
20050716,20050722,Var,135.4101215,6.21271,121.177,11.5393,26.999,30.629,0.757053,
20050723,20050729,Var,127.870375,4.28864,117.884,10.9579,27.538,30.766,0.641077,
20050730,20050805,Var,123.3162743,4.11486,114.362,10.1148,27.525,30.968,0.590228,
20050806,20050812,Var,113.3994028,4.0996,107.891,8.77293,27.269,30.932,0.532879,
20050813,20050819,Var,111.4257153,4.82589,109.301,4.07644,21.797,28.47,0.480382,
20050820,20050826,Var,104.5919063,5.20832,101.946,6.15066,24.148,28.643,0.459515,
20050827,20050902,Var,91.56953819,3.32896,93.5684,6.29866,24.744,28.567,0.453112,
20050903,20050909,Var,84.88815625,3.11268,92.4668,2.21126,19.789,26.139,0.262766,
20050910,20050916,Var,78.98829167,2.45945,89.862,-1.02623,16.248,23.199,0.36618,
20050917,20050923,Var,69.44207986,2.25159,74.8814,2.24617,20.549,24.428,0.290713,
20050924,20050930,Var,56.478,13.5833,53.1814,-0.0220446,21.186,22.475,0.834817,
20051001,20051007,Var,51.47963542,4.74217,57.1487,-0.444497,17.258,20.379,0.308106,
20051008,20051014,Var,42.07400694,3.07241,50.624,1.08275,18.507,20.748,0.477408,
20051015,20051021,Var,44.54254861,12.8627,47.5806,-2.40057,16.502,18.669,1.41719,
20051022,20051028,Var,29.41841319,8.5718,35.8125,-0.659179,15.082,18.304,0.662258,
20051029,20051104,Var,21.17978819,8.48651,29.7105,-2.60505,13.518,16.443,1.08184,
20051105,20051111,Var,17.76597083,9.77862,27.0136,-1.50117,13.199,15.773,1.31452,
20051112,20051118,Var,14.20553819,4.49027,31.4501,-1.89028,14.087,15.392,0.629641,
20051119,20051125,Var,-0.044954861,4.68534,18.8512,-2.53702,13.622,14.757,1.09452,
20051126,20051202,Var,-3.01028125,20.8164,3.91379,-6.88925,8.606,11.381,3.12147,
20051203,20051209,Var,3.111229167,13.7014,19.2603,-7.87637,6.856,9.617,2.46885,
20051210,20051216,Var,5.721888889,7.76773,11.1827,-7.15918,6.508,9.625,1.95441,
20051217,20051223,Var,-2.210520833,15.9552,-3.52836,-0.658509,12.685,12.153,2.91182,
20051224,20051231,Var,-5.038571429,23.0921,-5.84838,-3.8124,11.518,12.395,2.46295,
20060101,20060107,Var,-1.796517361,20.2049,0.61558,-2.98384,10.715,10.949,1.53972,
20060108,20060114,Var,11.16627083,16.4657,10.1177,-3.3806,9.048,10.652,1.1088,
20060115,20060121,Var,17.59978194,22.8051,17.5007,-3.82393,7.256,9.258,0.563716,
20060122,20060128,Var,18.22858333,19.423,16.7548,-3.44417,8.164,9.385,0.0790821,
20060129,20060204,Var,17.74196528,19.2365,10.1883,-0.398476,10.765,11.413,0.258649,
20060205,20060211,Var,31.12040833,29.6377,16.8506,0.240557,12.786,11.869,0.606958,
20060212,20060218,Var,33.57809028,32.1568,23.6422,-4.14014,9.053,10.427,0.126784,
20060219,20060225,Var,39.65468403,34.5213,22.7402,-1.11319,8.943,9.994,-0.144315,
20060226,20060304,Var,10.35720154,39.6247,-2.31434,-2.88899,10.099,11.006,0.343514,
20060305,20060311,Var,39.28320139,42.4033,14.9926,-2.7781,7.63,10.586,-1.3111,
20060312,20060318,Var,45.56839931,47.1501,20.7981,-3.10197,8.233,10.777,-1.8111,
20060319,20060325,Var,61.43149306,50.4434,17.4648,-1.40736,9.933,11.971,-0.995275,
20060326,20060401,Var,55.22219792,53.1057,18.0214,-1.95964,10.255,12.577,-0.213637,
20060402,20060408,Var,42.68880556,52.6809,12.9221,-0.419366,10.704,12.821,-1.01886,
20060409,20060415,Var,61.90297917,50.0032,10.0688,2.13191,12.906,14.702,0.529858,
20060416,20060422,Var,105.5702882,67.9624,23.28,0.835982,12.407,15.406,-0.788757,
20060423,20060429,Var,110.2559201,57.0224,25.8328,4.2349,15.295,17.571,-1.26695,
20060430,20060506,Var,148.7181354,100.072,37.5452,3.87684,16.544,19.417,-3.19171,
20060507,20060513,Var,147.94025,108.449,41.7416,9.41989,19.899,21.587,-2.33853,
20060514,20060520,Var,135.7767431,71.1239,58.9656,16.3392,21.695,24.461,-0.0735725,
20060521,20060527,Var,106.5606632,47.4652,59.0821,2.2272,15.405,20.27,0.397193,
20060528,20060603,Var,145.8815903,53.8702,79.1258,15.5611,19.725,23.492,0.197311,
20060604,20060610,Var,151.6107465,30.6667,104.13,17.8411,20.52,26.164,0.47375,
20060611,20060617,Var,131.4559896,13.3586,106.254,15.7374,20.139,25.947,0.62393,
20060618,20060624,Var,139.3523715,7.30343,114.455,23.7986,26.598,30.619,0.933307,
20060625,20060701,Var,124.4323125,4.48107,109.599,19.1492,25.519,31.442,0.567425,
20060702,20060708,Var,128.5555903,3.61962,115.42,16.5641,23.727,31.104,0.68586,
20060709,20060715,Var,119.8195382,3.9905,106.367,16.7126,25.473,32.404,0.661975,
20060716,20060722,Var,118.8876319,2.87548,100.36,22.516,31.724,36.085,0.629034,
20060723,20060729,Var,108.3182708,3.57511,99.1662,16.608,29.403,35.678,0.621362,
20060730,20060805,Var,110.1836215,3.59294,103.553,10.6692,22.638,32.051,0.387057,
20060806,20060812,Var,104.6017118,3.68967,99.14,10.8915,23.264,31.675,0.337608,
20060813,20060819,Var,97.5565,4.3306,94.9238,8.98205,21.883,30.395,0.514441,
20060820,20060826,Var,90.02526042,4.86889,88.6656,9.09137,22.433,30.198,0.521058,
20060827,20060902,Var,83.76817708,3.5972,83.1233,9.62304,23.942,30.566,0.496539,
20060903,20060909,Var,76.19435764,3.23139,78.7833,6.40521,21.867,29.198,0.411414,
20060910,20060916,Var,56.97371528,3.3325,64.943,3.21265,20.647,26.902,0.336794,
20060917,20060923,Var,55.56798264,2.99663,61.8921,3.99209,21.003,26.345,0.276965,
20060924,20060930,Var,45.42191319,2.88608,56.1357,1.96528,20.108,25.482,0.315112,
20061001,20061007,Var,32.85082292,8.2895,36.6521,-5.60485,14.568,19.976,1.05437,
20061008,20061014,Var,42.00090972,12.2828,45.2809,-0.644339,17.073,20.183,0.98996,
20061015,20061021,Var,28.72724306,5.8209,40.3683,-0.0401637,15.921,19.113,0.293536,
20061022,20061028,Var,18.01333681,3.94427,31.6688,-0.531872,17.24,19.163,0.272419,
20061029,20061104,Var,6.948059028,5.48063,23.6034,-5.42624,12.936,16.144,2.0494,
20061105,20061111,Var,20.30725347,15.6312,24.3216,-7.12472,13.593,15.232,3.07595,
20061112,20061118,Var,12.54462847,16.8187,9.73957,-5.44302,12.696,14.34,2.03184,
20061119,20061125,Var,16.68984375,16.4151,17.377,-8.78659,10.222,13.022,1.15578,
20061126,20061202,Var,3.632965278,16.944,15.5086,-11.8543,7.007,9.353,0.205308,
20061203,20061209,Var,0.727375,13.9648,10.3154,-6.59851,10.517,10.188,0.114286,
20061210,20061216,Var,2.141145833,16.5193,-1.63366,-6.14715,9.948,11.502,0.832377,
20061217,20061223,Var,0.527902778,16.4465,11.2048,-12.9167,5.675,7.82,0.343699,
20061224,20061231,Var,-2.905714286,21.5216,0.564216,-9.89312,8.096,8.571,0.192812,
20070101,20070107,Var,3.9828125,18.2157,10.9682,-9.52677,7.664,8.085,0.0455235,
20070108,20070114,Var,3.819878472,19.4086,14.3763,-13.1694,5.445,6.169,0.0531358,
20070115,20070121,Var,6.806892361,16.2241,15.0473,-9.03308,4.64,5.684,0.000907423,
20070122,20070128,Var,15.88186458,16.3234,13.8693,-4.64896,7.935,7.933,0.0625937,
20070129,20070204,Var,20.42420139,17.2172,15.7839,-4.00744,8.26,9.066,0.0399307,
20070205,20070211,Var,9.006954861,28.3023,0.0514418,0.142077,11.958,11.298,0.231044,
20070212,20070218,Var,41.81615278,30.085,17.0292,-2.51199,10.749,11.687,-0.296579,
20070219,20070225,Var,36.66727778,33.1596,13.5747,-6.30734,8.048,10.139,-0.754162,
20070226,20070304,Var,49.39235069,40.8342,19.2861,-3.8161,8.07,10.146,-0.76748,
