TIMESTAMP_START,TIMESTAMP_END,Site,Net Radiation,Latent Heat,Sensible Heat,Soil Heat Flux,Air Temp,Soil Temp,CO2 Flux,Fire
19931015,19931021,Ha1,24.3205267,42.7619,22.9434,-9999,17.287,9.868,1.92784,1
20041209,20041215,Ha1,-9999,3.95981,5.76828,-9999,-1.024,1.47,1.92779,1
20000101,20000107,Ha1,-1.509259259,11.0252,-2.8141,-9999,3.702,2.725,1.91308,1
19970312,19970318,Ha1,87.6577381,26.411,68.0119,-9999,-6.042,1.288,1.90906,1
20051001,20051007,Syv,33.03052083,24.3129,0.104859,-2.09224,12.862,13.603,1.9085,1
20110101,20110107,Ha1,48.25,6.39257,4.00332,-9999,-2.086,-0.074,1.90083,1
20130507,20130513,WCr,125.4782658,25.502,71.5229,6.61698,8.949,8.6,1.9002,1
20040513,20040519,WCr,116.0483611,15.9786,59.0387,16.19,10.185,10.14,1.89015,1
20121125,20121201,Me2,17.26222917,32.6553,-6.25168,-3.07471,0.982,2.049,1.8877,1
19921014,19921020,Ha1,-0.641923436,19.5317,15.6689,-9999,7.627,9.797,1.88674,1
20040506,20040512,Ha1,-9999,42.5809,90.6803,-9999,14.451,14.224,1.88646,1
19970305,19970311,Ha1,55.32948718,16.5618,25.9663,-9999,-1.968,1.165,1.88347,1
20120429,20120505,WCr,129.7527,19.2136,58.3636,11.7299,11.928,10.303,1.88145,1
20010514,20010520,WCr,-9999,44.1426,53.0395,19.5338,17.467,14.583,1.87837,1
20041118,20041124,Ha1,-11.34,5.59145,3.85956,-9999,5.923,6.037,1.87763,1
20111112,20111118,Ha1,53.82638889,11.092,-1.6091,-9999,7.412,5.94,1.87076,1
20010813,20010819,Syv,-9999,50.2005,11.9428,-2.43579,15.21,15.251,1.86995,1
20120311,20120317,Ha1,121.5833333,17.5434,44.2001,-9999,7.481,8.351,1.86955,1
20041014,20041020,WCr,24.95595833,3.33982,20.6739,2.43954,3.376,8.081,1.86827,1
20041028,20041103,Syv,4.743413194,4.89156,-4.92801,-5.74568,4.29,7.239,1.86633,1
20130806,20130812,Me2,114.5739479,52.605,68.3319,1.7866,18.429,18.403,1.86329,1
20121118,20121124,Me2,12.84947569,33.2425,-25.7526,-2.60949,3.155,2.871,1.86164,1
20031217,20031223,Ha1,-9999,-0.668999,-15.7164,-9999,1.33,0.307,1.86162,1
20051029,20051104,Ha1,-9999,9.5554,19.2318,-9999,8.695,7.83,1.85634,1
20030219,20030225,Ha1,27.75694444,3.75656,29.9642,-9999,-1.818,0.475,1.85611,1
20010723,20010729,WCr,-9999,98.0901,25.6451,12.2493,17.87,17.217,1.85095,1
20040429,20040505,WCr,151.0521597,18.8164,94.982,13.879,6.268,7.035,1.8502,1
20020402,20020408,Ha1,-9999,39.5765,85.4823,-9999,3.967,-0.02,1.84856,1
20011022,20011028,WCr,-9999,6.83298,1.81254,2.07915,6.723,6.484,1.84765,1
20040422,20040428,WCr,102.5106736,19.1784,60.7413,12.1103,5.275,5.694,1.84763,1
20000708,20000714,Blo,218.2510833,96.1702,99.753,3.74045,17.635,18.115,1.84409,1
20031224,20031231,Ha1,-22.10300117,2.19166,-26.1366,-9999,3.115,0.511,1.84168,1
20021203,20021209,Ha1,-9999,5.89096,6.6881,-9999,-6.793,0.837,1.83638,1
20030423,20030429,WCr,163.5193899,18.2668,93.4665,16.4063,9.271,5.668,1.83418,1
20030827,20030902,Blo,160.2414479,85.6518,47.9794,1.97967,21.434,17.827,1.83323,1
20090212,20090218,Ha1,-9999,9.7553,37.4716,-9999,-1.878,0.93,1.83072,1
20021008,20021014,WCr,41.77313889,12.0647,19.37,2.14196,6.823,8.95,1.82674,1
20121209,20121215,Me2,-8.483180556,20.9952,-10.4008,-3.48754,-0.059,0.978,1.82425,1
19931022,19931028,Ha1,39.70410628,60.9493,32.08,-9999,17.443,8.872,1.82222,1
19980108,19980114,Ha1,2.162878788,13.8944,1.84574,-9999,-1.885,1.887,1.81952,1
20140723,20140729,Me2,169.5596319,79.1328,69.4014,2.28135,18.388,17.143,1.816,1
20120708,20120714,Me2,192.5647882,106.008,63.7627,4.47271,20.773,19.286,1.81391,1
19940409,19940415,Ha1,59.90972222,19.2278,47.9238,-9999,8.32,6.185,1.8137,1
20040304,20040310,Ha1,-9999,2.15896,16.2601,-9999,1.501,-0.009,1.80618,1
19961202,19961208,Ha1,2.475543478,9.22705,-8.63339,-9999,0.26,5.284,1.80498,1
20090115,20090121,Ha1,-9999,5.28084,9.83558,-9999,-11.297,0.193,1.8036,1
20101015,20101021,Ha1,91.38888889,6.37444,3.97768,-9999,6.521,0.27,1.79866,1
20140924,20140930,WCr,73.24230556,19.7016,32.5325,5.7658,14.114,14.002,1.79662,1
20140430,20140506,WCr,121.9190382,19.0256,53.2484,6.89438,5.698,6.189,1.79411,1
20000826,20000901,Blo,123.5669504,56.1006,44.522,1.24916,16.641,17.778,1.79031,1
20051105,20051111,WCr,9.974725561,2.95866,2.5347,0.945673,3.598,7.144,1.78555,1
20021224,20021231,Ha1,-9999,5.09321,6.28324,-9999,-2.349,0.859,1.78074,1
20060430,20060506,WCr,83.42253472,17.9536,46.6261,12.8876,9.515,9.516,1.78051,1
20040101,20040107,Ha1,-9999,3.60569,-6.35179,-9999,-2.327,0.46,1.77831,1
20141105,20141111,WCr,15.53213889,1.3988,3.04123,9.05815,-1.863,4.076,1.77581,1
20010101,20010107,Syv,-9999,78.884,29.1607,-9999,-9.086,1.117,1.77524,1
20010122,20010128,Syv,-9999,78.884,29.1607,-9999,-8.525,1.079,1.77524,1
20010212,20010218,Syv,-9999,78.884,29.1607,-9999,-12.557,1.261,1.77524,1
20010305,20010311,Syv,-9999,78.884,29.1607,-9999,-6.146,0.88,1.77524,1
20010326,20010401,Syv,-9999,78.884,29.1607,-9999,-1.295,0.726,1.77524,1
20010416,20010422,Syv,-9999,78.884,29.1607,-9999,4.229,4.739,1.77524,1
20010507,20010513,Syv,-9999,78.884,29.1607,-9999,11.548,10.98,1.77524,1
20010528,20010603,Syv,-9999,78.852,28.8679,1.16745,9.284,10.601,1.77524,1
20000226,20000303,Ha1,30.97222222,10.0992,25.0031,-9999,6.513,2.583,1.77509,1
20061203,20061209,Ha1,9.739583333,7.3598,22.8117,-9999,-1.695,3.026,1.77277,1
19960429,19960505,Ha1,68.1875,34.3049,50.3688,-9999,9.402,8.524,1.77101,1
19960122,19960128,Ha1,18.1446256,4.24598,8.41381,-9999,-1.797,2.899,1.77085,1
19911119,19911125,Ha1,13.29004804,11.1391,-7.62313,-9999,8.098,7.225,1.76942,1
20000422,20000428,WCr,-9999,17.9413,58.3789,8.70623,11.645,7.53,1.76875,1
20050101,20050107,Ha1,-18.90889403,2.5029,-12.1721,-9999,0.058,0.358,1.76268,1
20070305,20070311,Ha1,-9999,8.79306,51.9434,-9999,-7.441,-0.992,1.75811,1
20100402,20100408,Ha1,151.5972222,9.01528,71.0423,-9999,14.486,0.922,1.75767,1
19921028,19921103,Ha1,23.20879996,10.2979,19.0303,-9999,4.379,6.685,1.7572,1
20010219,20010225,Ha1,56.235,8.87091,43.1059,-9999,-4.965,-0.15,1.75583,1
20001118,20001124,Ha1,3.617149758,8.05002,31.8475,-9999,-2.657,5.612,1.75296,1
20070319,20070325,Syv,84.50576736,9.42833,33.6224,2.00676,2.699,-0.019,1.75211,1
20050430,20050506,WCr,118.9356215,17.1557,69.6402,11.1142,5.923,6.481,1.7492,1
19991217,19991223,Ha1,-9999,16.5686,17.5038,-9999,-2.409,4.382,1.74717,1
20030101,20030107,Ha1,-5.661939776,2.4344,-22.7149,-9999,-4.638,0.896,1.74358,1
20120219,20120225,Ha1,89.40972222,14.5137,36.842,-9999,1.055,3.088,1.74043,1
19960513,19960519,Ha1,116.6180556,36.5555,84.3647,-9999,10.502,9.384,1.73589,1
20030430,20030506,Ha1,-9999,14.4883,82.6842,-9999,11.915,9.784,1.73387,1
20030205,20030211,Ha1,20.93055556,4.84638,31.4398,-9999,-7.174,0.446,1.73288,1
20001028,20001103,Blo,46.79785417,23.3408,8.23953,-5.87665,5.517,6.092,1.72989,1
19930212,19930218,Ha1,39.29625055,6.57572,15.1768,-9999,-4.325,-0.394,1.72951,1
20141029,20141104,WCr,26.21021181,3.7185,15.4466,8.97748,1.717,5.692,1.72734,1
20140702,20140708,Me2,193.5619896,98.6419,90.2031,5.68156,20.425,19.18,1.72038,1
20110108,20110114,Ha1,59.80555556,9.54353,2.21668,-9999,-7.011,-0.758,1.72001,1
20011015,20011021,WCr,40.80377431,10.3663,19.7911,-1.00332,5.073,7.091,1.71623,1
20070820,20070826,Syv,74.35421875,50.6089,44.0439,2.354,16.599,15.767,1.71387,1
20040219,20040225,Ha1,13.04211957,6.43335,31.385,-9999,-2.554,-0.514,1.71201,1
20011001,20011007,WCr,54.15346875,15.2104,24.5985,1.31871,7.761,10.632,1.71081,1
20021001,20021007,WCr,53.14214236,15.3192,13.1158,2.0828,7.361,10.974,1.70837,1
19940416,19940422,Ha1,98.02083333,46.3948,103.309,-9999,6.709,6.815,1.70755,1
20100129,20100204,Ha1,70.53472222,42.8682,36.2435,-9999,-9.268,15.882,1.70563,1
20141015,20141021,WCr,-9999,7.15573,22.1668,9.17215,6.35,7.445,1.70483,1
20010108,20010114,Syv,-9999,79.0376,28.9418,-9999,-3.717,1.236,1.70292,1
20010129,20010204,Syv,-9999,79.0376,28.9418,-9999,-8.87,0.952,1.70292,1
20010219,20010225,Syv,-9999,79.0376,28.9418,-9999,-10.631,0.969,1.70292,1
20010312,20010318,Syv,-9999,79.0376,28.9418,-9999,-2.15,0.865,1.70292,1
20010402,20010408,Syv,-9999,79.0376,28.9418,-9999,2.733,0.902,1.70292,1
20010423,20010429,Syv,-9999,79.0376,28.9418,-9999,9.806,8.057,1.70292,1
20010514,20010520,Syv,-9999,79.0376,28.9418,-13.745,14.641,12.996,1.70292,1
20010604,20010610,Syv,-9999,56.3833,14.2705,-0.62558,14.123,11.356,1.70292,1
20081118,20081124,Ha1,-9999,8.70213,34.2141,-9999,-5.348,1.465,1.69919,1
20031022,20031028,WCr,26.58800347,3.1527,10.3711,-3.27164,1.583,7.08,1.69536,1
20121125,20121201,Ha1,1.162741546,9.4471,10.7543,-9999,-1.524,5.224,1.69451,1
20120212,20120218,Ha1,79.79861111,12.2968,39.5832,-9999,-0.789,1.766,1.69215,1
20010326,20010401,Ha1,82.03125,9.06332,63.7226,-9999,-0.681,0.109,1.68918,1
20030305,20030311,Ha1,39.19746377,7.58312,46.7031,-9999,-5.003,0.583,1.6879,1
20091008,20091014,Ha1,87.22977053,41.7899,7.13825,-9999,-4.5,15.882,1.68734,1
19970122,19970128,Ha1,25.73641304,13.9374,15.3346,-9999,-3.645,0.883,1.68227,1
20110514,20110520,WCr,149.0037498,20.4334,82.4432,12.5664,12.034,10.505,1.68219,1
20001021,20001027,Blo,51.57573611,28.6539,15.495,-5.13536,7.45,8.173,1.67985,1
20031029,20031104,WCr,19.08758681,1.79992,3.64981,2.99884,0.607,5.338,1.6751,1
20120304,20120310,Ha1,121.8055556,16.5014,51.014,-9999,1.167,5.911,1.67294,1
20141008,20141014,WCr,-9999,8.09584,31.8837,8.91838,5.969,7.951,1.67223,1
20031210,20031216,Ha1,-9999,2.22342,0.147235,-9999,-1.184,-0.023,1.67014,1
20090219,20090225,Ha1,-9999,14.1993,31.0994,-9999,-4.413,0.973,1.66445,1
19960219,19960225,Ha1,36.375,19.1226,1.70102,-9999,2.54,1.803,1.66214,1
19960311,19960317,Ha1,76.89583333,15.2012,45.589,-9999,3.882,1.945,1.66122,1
19961111,19961117,Ha1,21.78864734,11.4782,21.8094,-9999,-1.919,6.741,1.66001,1
20031203,20031209,Ha1,-9999,2.80685,10.4523,-9999,-3.853,-0.347,1.65769,1
20041104,20041110,WCr,16.665375,6.56775,2.65629,0.202824,3.408,5.787,1.65679,1
20061210,20061216,Ha1,-9999,3.61029,-5.1935,-9999,6.471,6.486,1.65079,1
20010212,20010218,Ha1,36.85416667,8.85266,35.8707,-9999,-4.218,-0.029,1.65012,1
20081209,20081215,Ha1,-9999,2.72431,-10.165,-9999,0.915,2.272,1.64983,1
20000429,20000505,Ha1,92.80283816,39.2393,106.981,-9999,11.314,9.277,1.64901,1
20011217,20011223,Ha1,-9999,4.66893,0.644472,-9999,-1.867,0.283,1.64805,1
20030507,20030513,Ha1,-9999,13.8004,85.0915,-9999,11.11,9.785,1.64528,1
20021210,20021216,Me2,-9999,22.3554,-30.7493,-0.127524,-0.131,0.661,1.64312,1
20040527,20040602,WCr,98.19745139,16.2897,61.1837,16.3537,11.122,10.729,1.64291,1
20011112,20011118,WCr,23.1326288,3.38217,-6.28671,9.50943,8.971,7.393,1.64119,1
20020115,20020121,Ha1,-9999,5.3491,1.61923,-9999,-1.799,0.297,1.64056,1
19960115,19960121,Ha1,20.63888889,-0.334167,-4.40575,-9999,-1.168,3.275,1.63969,1
20011224,20011231,Ha1,-9999,5.36545,17.7381,-9999,-1.765,0.267,1.63952,1
20140813,20140819,Me2,146.5044063,55.5905,86.3837,1.49734,17.912,17.896,1.63813,1
20010115,20010121,Syv,-9999,78.8903,28.4966,-9999,-9.949,1.167,1.63762,1
20010205,20010211,Syv,-9999,78.8903,28.4966,-9999,-9.836,0.928,1.63762,1
20010226,20010304,Syv,-9999,78.8903,28.4966,-9999,-8.464,0.863,1.63762,1
20010319,20010325,Syv,-9999,78.8903,28.4966,-9999,-3.326,0.828,1.63762,1
20010409,20010415,Syv,-9999,78.8903,28.4966,-9999,4.725,4.477,1.63762,1
20010430,20010506,Syv,-9999,78.8903,28.4966,-9999,12.481,11.147,1.63762,1
20010521,20010527,Syv,-9999,78.8903,28.4966,1.25017,7.828,10.186,1.63762,1
20010611,20010617,Syv,-9999,51.8928,11.601,2.27648,17.883,14.989,1.63762,1
20020416,20020422,WCr,-9999,13.3819,50.2193,14.1819,7.964,7.394,1.63185,1
20070423,20070429,Ha1,129.9241806,31.5292,68.0602,-9999,11.091,8.692,1.63083,1
19911112,19911118,Ha1,20.19655797,10.7799,-4.0264,-9999,2.853,3.017,1.63012,1
20121111,20121117,Ha1,18.25,6.94693,13.7188,-9999,4.905,7.783,1.62764,1
19970108,19970114,Ha1,14.15257437,10.7534,-1.83611,-9999,-6.278,1.536,1.62662,1
19980611,19980617,Blo,146.2455131,97.2373,60.5735,7.37572,13.837,13.935,1.62609,1
20020101,20020107,Ha1,-9999,4.91803,4.93646,-9999,-1.733,0.3,1.62593,1
20020122,20020128,Ha1,-9999,4.91803,6.56053,-9999,-1.733,0.3,1.62593,1
20020108,20020114,Ha1,-9999,5.22582,-19.8361,-9999,-1.748,0.32,1.62384,1
20020129,20020204,Ha1,-9999,5.22582,2.90484,-9999,-1.748,0.32,1.62384,1
20030115,20030121,Ha1,13.95512821,5.57994,8.12844,-9999,-10.301,0.337,1.62347,1
19971217,19971223,Ha1,-5.716666667,4.75752,0.652329,-9999,-1.262,1.482,1.61939,1
20021203,20021209,Me2,17.24445139,5.28938,-0.953972,-2.85572,-3.579,-0.728,1.6166,1
20110430,20110506,Ha1,166.4125,32.562,78.6448,-9999,10.951,8.694,1.61545,1
20100205,20100211,Ha1,79.41666667,41.7899,35.8767,-9999,-5.847,15.882,1.61424,1
19971029,19971104,Ha1,13.12727273,5.62277,5.80107,-9999,9.239,9.136,1.61359,1
20141105,20141111,Me2,13.15986806,22.6887,15.5348,-2.423,5.873,5.664,1.61301,1
20111203,20111209,Ha1,55.06912879,3.90386,-2.04252,-9999,4.917,4.502,1.61283,1
20130514,20130520,Syv,160.9128438,42.9955,50.5707,-9999,15.895,10.722,1.6127,1
20081202,20081208,Ha1,-9999,6.21608,7.05574,-9999,-2.772,1.633,1.61182,1
19991203,19991209,Ha1,-9999,9.45375,-1.45315,-9999,1.227,6.587,1.60907,1
19990409,19990415,WCr,106.3253333,13.3743,60.8675,4.24289,6.783,5.822,1.60582,1
19940319,19940325,Ha1,77.0111715,14.2645,42.4447,-9999,2.758,1.295,1.60031,1
20141112,20141118,WCr,18.55582986,2.80391,7.35975,6.65092,-10.745,3.554,1.5995,1
20030129,20030204,Ha1,4.983333333,2.50492,-0.545453,-9999,-2.249,-0.07,1.59361,1
20120226,20120303,Ha1,86.86805556,11.2053,23.4076,-9999,-0.887,3.597,1.58738,1
20141022,20141028,Syv,51.14073264,25.4982,-5.12101,-9999,7.368,7.119,1.58454,1
19921104,19921110,Ha1,24.13383838,12.5487,16.2388,-9999,2.254,5.33,1.58099,1
19940521,19940527,Ha1,115.1537698,52.037,77.4842,-9999,15.46,12.008,1.57987,1
20050730,20050805,Me2,176.1638924,39.4335,119.531,4.74361,21.159,22.971,1.57861,1
19980430,19980506,Ha1,95.73611111,22.6386,43.2897,-9999,13.927,11.057,1.57612,1
20000108,20000114,Ha1,-2.490740741,13.8901,9.744,-9999,4.199,2.95,1.56841,1
20040318,20040324,Ha1,-9999,14.8146,73.724,-9999,-2.314,0.145,1.56799,1
19981210,19981216,Ha1,5.397759396,7.99131,28.9444,-9999,0.516,4.794,1.56345,1
20001021,20001027,Ha1,41.63194444,16.2987,27.5994,-9999,11.567,9.98,1.56331,1
19991015,19991021,WCr,30.50754167,8.50966,17.0446,-6.60841,5.421,6.794,1.56136,1
19931203,19931209,Ha1,-3.268692358,7.58278,-3.24164,-9999,0.457,4.343,1.56029,1
20000304,20000310,Ha1,50.83454106,18.4038,44.2823,-9999,6.343,3.222,1.55859,1
20041202,20041208,Ha1,-9999,4.77204,-2.08195,-9999,-0.644,1.85,1.55539,1
19971224,19971231,Ha1,1.608699272,6.90194,-1.41294,-9999,-1.75,2.265,1.55229,1
20070709,20070715,Me2,-9999,64.563,68.8809,6.04931,21.132,22.969,1.54874,1
20051029,20051104,Syv,9.717149306,12.0946,-9.04556,-3.94293,5.786,7.218,1.545,1
20030226,20030304,Ha1,45.08333333,3.03617,57.2802,-9999,-7.207,0.589,1.54334,1
20010924,20010930,Blo,120.4857292,47.1783,64.9689,0.07611,17.052,14.517,1.54325,1
20121104,20121110,Ha1,16.5625,13.6941,14.9752,-9999,1.263,7.528,1.54158,1
20110115,20110121,Ha1,61.49818841,8.06499,-2.23599,-9999,-7.103,-0.621,1.54148,1
20010416,20010422,WCr,103.5143993,11.0626,47.4116,14.5022,4.9,5.601,1.54123,1
20000408,20000414,Ha1,59.74305556,28.7939,97.1038,-9999,4.019,7.32,1.53185,1
20111126,20111202,Ha1,49.72916667,6.25687,-2.46804,-9999,7.72,4.993,1.52893,1
19950416,19950422,Ha1,108.1875,29.8399,73.5584,-9999,7.409,6.457,1.52802,1
20021119,20021125,Blo,40.00137153,36.5847,-1.19161,-2.44933,11.495,7.62,1.52291,1
19981224,19981231,Ha1,1.879960317,2.06489,25.0811,-9999,-4.243,2.492,1.52222,1
20040129,20040204,Ha1,-9999,3.39981,26.1628,-9999,-6.625,-1.142,1.52164,1
20131029,20131104,WCr,23.65459722,7.30816,-3.8691,-1.41643,3.231,5.96,1.51911,1
19941112,19941118,Ha1,4.577898551,7.73245,8.61106,-9999,6.203,8.241,1.51203,1
20021029,20021104,Ha1,-9999,7.3985,28.253,-9999,0.164,0.877,1.51084,1
20010409,20010415,WCr,87.68054167,10.9243,29.9733,16.0013,5.376,5.351,1.51062,1
19990910,19990916,Ha1,96.67844203,47.2153,16.3882,-9999,17.189,17.633,1.50844,1
20130709,20130715,Me2,212.0200278,78.4201,107.828,5.16479,18.431,19.399,1.50832,1
20041111,20041117,WCr,9.543288194,4.2765,3.63019,2.47591,2.658,4.077,1.50389,1
20041111,20041117,Ha1,-16.24305556,7.69756,6.39788,-9999,2.078,3.07,1.50084,1
19911210,19911216,Ha1,4.875,11.1391,-1.71882,-9999,2.838,1.655,1.49635,1
20021105,20021111,Blo,26.31201736,9.62529,5.6673,-3.22054,7.332,7.49,1.49618,1
19951224,19951231,Ha1,-9999,5.81948,19.8141,-9999,-5.368,4.334,1.49467,1
20051015,20051021,Syv,31.30567708,17.1696,17.3848,-8.51644,5.757,8.943,1.49466,1
19961125,19961201,Ha1,13.66612554,9.99334,0.794176,-9999,-1.883,4.522,1.4931,1
20011105,20011111,WCr,7.31834375,4.37164,5.7639,1.53889,4.881,5.381,1.49073,1
19951126,19951202,Ha1,7.407407407,5.3322,4.53375,-9999,-0.592,5.634,1.49029,1
20011119,20011125,Blo,21.34099306,4.30092,-8.37894,-5.26792,4.909,6.886,1.48866,1
19990507,19990513,WCr,-9999,40.4463,48.6038,6.36252,11.496,10.75,1.48827,1
19951203,19951209,Ha1,-9999,3.33707,2.62598,-9999,-2.53,4.93,1.48797,1
20060820,20060826,Ks2,152.5714959,88.1748,41.6532,-0.578512,25.812,26.45,1.48742,1
19951112,19951118,Ha1,17.31622807,15.1389,10.3891,-9999,-0.369,7.346,1.48719,1
20040805,20040811,Ks2,127.7212674,118.534,21.5295,0.641122,26.202,26.848,1.48656,1
20040115,20040121,Ha1,-11.29142857,2.88925,34.1543,-9999,-12.364,-2.182,1.48569,1
19970226,19970304,Ha1,41.15972222,10.0592,1.31007,-9999,2.048,1.078,1.48539,1
19991029,19991104,WCr,17.58480556,8.94578,-0.775784,-6.00759,6.239,5.441,1.48218,1
20000715,20000721,Blo,200.504059,100.824,86.2166,3.36462,18.965,18.494,1.48077,1
20121118,20121124,Syv,15.91916667,12.5634,-11.4782,-9999,2.464,7.393,1.47617,1
19960304,19960310,Ha1,-9999,7.38329,9.37898,-9999,-3.105,1.741,1.47586,1
20050723,20050729,Me2,187.4579896,55.1589,115.676,4.8438,20.802,22.133,1.47578,1
19941203,19941209,Ha1,-9999,3.60829,-7.14826,-9999,4.996,4.871,1.47389,1
20030108,20030114,Ha1,-4.109299517,5.97425,-25.3959,-9999,-5.859,0.892,1.47237,1
19950402,19950408,Ha1,119.875,18.6195,99.2355,-9999,-0.831,2.995,1.46857,1
19911126,19911202,Ha1,12.7932971,11.1264,0.498249,-9999,3.516,4.543,1.46766,1
20011001,20011007,Blo,101.3925069,37.0614,66.3624,-0.632536,18.308,14.187,1.46707,1
20010205,20010211,Ha1,-9999,7.2818,-1.05328,-9999,-2.368,-0.095,1.46412,1
19940326,19940401,Ha1,-9999,13.0798,80.5082,-9999,4.07,1.308,1.46306,1
19941126,19941202,Ha1,0.277777778,9.16414,1.98799,-9999,0.843,3.918,1.46293,1
20030212,20030218,Ha1,28.95138889,1.3272,35.9754,-9999,-12.835,0.438,1.46245,1
20121209,20121215,Ha1,0.520833333,7.95057,9.86988,-9999,1.607,4.646,1.46194,1
20030122,20030128,Ha1,11.675,3.98378,24.6993,-9999,-12.251,-0.47,1.45857,1
19950521,19950527,Ha1,138.8846618,40.8392,95.2706,-9999,14.98,11.769,1.45774,1
20000304,20000310,WCr,79.00277001,9.17787,26.1575,3.41703,6.532,3.485,1.45382,1
20040408,20040414,WCr,-9999,9.28475,39.2611,11.9867,1.078,2.282,1.45114,1
20020101,20020107,Me2,7.437847222,12.6042,-27.6326,-2.68036,2.225,0.375,1.44804,1
19930312,19930318,Ha1,68.16875,7.45574,11.2902,-9999,-3.674,0.396,1.44433,1
19971022,19971028,Ha1,38.32291667,8.96561,14.9457,-9999,3.428,7.209,1.44395,1
19990219,19990225,Blo,-9999,124.099,31.4853,8.13716,19.537,12.59,1.44336,1
19990312,19990318,Blo,-9999,124.099,31.4853,8.09491,19.537,12.59,1.44336,1
19990402,19990408,Blo,-9999,124.099,31.4853,8.09491,19.537,12.59,1.44336,1
19990423,19990429,Blo,-9999,124.099,31.4853,8.09491,19.537,12.59,1.44336,1
19990205,19990211,Blo,-9999,56.6295,27.6901,-9999,11.441,9.645,1.44266,1
19990226,19990304,Blo,-9999,122.835,32.9576,7.97187,19.348,12.603,1.44266,1
19990319,19990325,Blo,-9999,122.835,32.9576,7.97187,19.348,12.603,1.44266,1
19990409,19990415,Blo,-9999,122.835,32.9576,7.97187,19.348,12.603,1.44266,1
19990430,19990506,Blo,-9999,122.835,32.9576,7.97187,19.348,12.603,1.44266,1
19990326,19990401,WCr,-9999,5.53285,30.5755,7.13921,7.945,5.673,1.44194,1
19990212,19990218,Blo,-9999,123.011,29.6493,-9999,19.631,12.523,1.44157,1
19990305,19990311,Blo,-9999,123.011,29.6493,8.08742,19.631,12.523,1.44157,1
19990326,19990401,Blo,-9999,123.011,29.6493,8.08742,19.631,12.523,1.44157,1
19990416,19990422,Blo,-9999,123.011,29.6493,8.08742,19.631,12.523,1.44157,1
19990507,19990513,Blo,-9999,123.011,29.6493,8.08742,19.631,12.523,1.44157,1
20131022,20131028,WCr,38.83804448,11.5494,21.2176,-7.05199,0.67,5.129,1.43963,1
19950312,19950318,Ha1,80.84027778,10.4145,43.4146,-9999,4.956,1.403,1.43683,1
19951217,19951223,Ha1,-9999,5.70926,0.269488,-9999,-6.711,4.352,1.43649,1
19980205,19980211,Blo,-9999,27.9089,25.3602,-0.119998,7.131,9.932,1.4361,1
19980226,19980304,Blo,-9999,27.9089,25.3602,-0.119998,7.131,9.932,1.4361,1
19980319,19980325,Blo,-9999,27.9089,25.3602,-0.119998,7.131,9.932,1.4361,1
19980409,19980415,Blo,-9999,27.9089,25.3602,-0.119998,7.131,9.932,1.4361,1
20010319,20010325,Ha1,67.25833333,7.44214,44.6022,-9999,1.573,0.059,1.43584,1
19980129,19980204,Blo,-9999,27.9287,26.3484,-0.191773,7.127,9.979,1.43432,1
19980219,19980225,Blo,-9999,27.9287,26.3484,-0.31485,7.127,9.979,1.43432,1
19980312,19980318,Blo,-9999,27.9287,26.3484,-0.31485,7.127,9.979,1.43432,1
19980402,19980408,Blo,-9999,27.9287,26.3484,-0.31485,7.127,9.979,1.43432,1
19980423,19980429,Blo,-9999,27.9287,26.3484,-0.345987,7.151,10.056,1.43432,1
20050312,20050318,Ha1,-1.254555861,16.1411,63.7325,-9999,-1.336,0.258,1.43327,1
19961209,19961215,Ha1,19.76409314,6.03674,-2.30151,-9999,-0.043,3.862,1.43214,1
20000506,20000512,WCr,-9999,21.4369,26.357,19.9306,14.533,13.815,1.43156,1
20120122,20120128,Ha1,72.38141026,9.36995,-5.65753,-9999,0.476,1.128,1.43105,1
20120129,20120204,Ha1,66.90972222,12.5648,26.0774,-9999,0.714,1.402,1.43005,1
19990514,19990520,Blo,-9999,123.09,29.5157,8.08189,19.62,12.517,1.42909,1
20070319,20070325,Ha1,-9999,9.68771,58.06,-9999,1.539,-0.198,1.42867,1
19970423,19970429,Ha1,-9999,30.2674,98.217,-9999,9.292,6.25,1.42746,1
20050326,20050401,WCr,95.82498264,4.25474,28.1717,5.74836,6.193,1.339,1.42657,1
20040205,20040211,Ha1,4.952518979,6.30879,23.6938,-9999,-3.728,-0.511,1.42453,1
19940402,19940408,Ha1,66.10054348,14.4638,48.3544,-9999,5.468,3.761,1.42319,1
20121021,20121027,Syv,31.95297222,17.3316,-1.85272,-9999,6.802,8.586,1.42296,1
20001104,20001110,WCr,-9999,6.29168,11.279,0.736946,3.279,6.291,1.42246,1
20120422,20120428,Ha1,86.49381039,26.9897,73.1595,-9999,6.337,8.168,1.42074,1
20111105,20111111,Ha1,75.8125,8.06124,9.65876,-9999,7.814,4.596,1.42046,1
20060122,20060128,Ha1,60.1826087,4.99897,10.0913,-9999,-1.855,0.204,1.41946,1
19990205,19990211,Ha1,38.20833333,10.7203,47.7294,-9999,-1.278,2.25,1.41945,1
